epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,num_adjs,epochs,hidden_dim,latent_dim,distance,learning_rate,threshold,bert_model,adj_type,num_edges
93,0.3564666211605072,0.8681318759918213,1.3446396589279175,0.5849056839942932,1.045395851135254,0.6940063238143921,0.694006309148265,0.694006309148265,0.694006309148265,0.5533503843397825,0.5612869772998804,0.5423300113996709,0.6327270742131494,0.694006309148265,0.6487935159433387,1,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf,9391
73,0.34414878487586975,0.8663003444671631,1.3688751459121704,0.5849056839942932,1.0139073133468628,0.6908517479896545,0.6908517350157729,0.6908517350157729,0.6908517350157729,0.5547691002510737,0.573547294760198,0.5468585509972527,0.6375345139007977,0.6908517350157729,0.6488830964120362,1,500,500,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf,9391
153,0.3075040578842163,0.8736263513565063,1.5027761459350586,0.5566037893295288,1.134181261062622,0.6908517479896545,0.6908517350157729,0.6908517350157729,0.6908517350157729,0.5550181082534024,0.5669707768933575,0.5426203373740687,0.6515881785273139,0.6908517350157729,0.6570174620724317,1,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf,9391
64,0.37140801548957825,0.8589743375778198,1.4427804946899414,0.5849056839942932,1.0351263284683228,0.6813880205154419,0.6813880126182965,0.6813880126182965,0.6813880126182965,0.5534775459891559,0.557989827615634,0.5336480628494538,0.6322887604596324,0.6813880126182965,0.6387429464395664,1,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf,9391
60,0.5021169781684875,0.8406593203544617,1.7165639400482178,0.5471698045730591,1.446799874305725,0.6119873523712158,0.61198738170347,0.61198738170347,0.61198738170347,0.42392881192881193,0.4405743900066481,0.4150327001843645,0.5462699323109417,0.61198738170347,0.5623121203772061,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & trigram,9391
43,0.551617443561554,0.8296703100204468,1.6684859991073608,0.5094339847564697,1.4297478199005127,0.608832836151123,0.6088328075709779,0.6088328075709779,0.6088328075709779,0.3899087997772208,0.421025219941349,0.3910068079396573,0.5172163123370993,0.6088328075709779,0.5458736694866014,2,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & trigram,9391
65,0.4798421859741211,0.8443223237991333,1.7286837100982666,0.5754716992378235,1.4670606851577759,0.602523684501648,0.6025236593059937,0.6025236593059937,0.6025236593059937,0.41014278564278567,0.42371373333953977,0.3967097118749281,0.5417500138714649,0.6025236593059937,0.5537094018572275,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf & trigram,9391
42,0.6049054861068726,0.8095238208770752,1.7194873094558716,0.5,1.4728490114212036,0.5993691086769104,0.5993690851735016,0.5993690851735016,0.5993690851735016,0.3654073098195356,0.4015765395894428,0.3700098087030937,0.4996955466198005,0.5993690851735016,0.5320615112109784,1,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram,9391
59,0.6038779616355896,0.831501841545105,2.0406734943389893,0.43396225571632385,1.5270706415176392,0.5993691086769104,0.5993690851735016,0.5993690851735016,0.5993690851735016,0.3772815269697623,0.3841852875917392,0.35951486451321185,0.5073365888456816,0.5993690851735016,0.5296619324992144,2,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,tfidf & BOW-n_gram,9391
47,0.5205604434013367,0.8205128312110901,1.6808913946151733,0.5188679099082947,1.4709380865097046,0.5993691086769104,0.5993690851735016,0.5993690851735016,0.5993690851735016,0.4096058740841349,0.4336696985213115,0.4053854648134349,0.5446193993495461,0.5993690851735016,0.5527194344518896,2,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram & BOW-n_gram,9391
51,0.47626855969429016,0.8443223237991333,1.7002334594726562,0.5660377144813538,1.4305999279022217,0.5962145328521729,0.5962145110410094,0.5962145110410094,0.5962145110410094,0.4108868208868209,0.41440685813589034,0.3889873347854111,0.546190580812032,0.5962145110410094,0.549081409690123,2,500,500,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf & trigram,9391
52,0.47299060225486755,0.8406593203544617,1.715669870376587,0.5283018946647644,1.445906639099121,0.5962145328521729,0.5962145110410094,0.5962145110410094,0.5962145110410094,0.4118420878420878,0.4267031544321867,0.3977261254065546,0.5356606533262684,0.5962145110410094,0.5463887846928033,2,500,500,100,cosine,0.001,0.99,dicta-il/dictabert,trigram & BOW-n_gram,9391
63,0.48068979382514954,0.8388278484344482,1.7064558267593384,0.5849056839942932,1.4554791450500488,0.5930599570274353,0.5930599369085173,0.5930599369085173,0.5930599369085173,0.4135231544055073,0.42971734645283033,0.40283503266684945,0.5376658685946124,0.5930599369085173,0.548527149926105,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram & BOW-n_gram,9391
62,0.5507844686508179,0.8351648449897766,1.9794375896453857,0.43396225571632385,1.4957138299942017,0.5930599570274353,0.5930599369085173,0.5930599369085173,0.5930599369085173,0.3550128169226004,0.37901396142686467,0.35124969917862636,0.5160519941241306,0.5930599369085173,0.5370698988622693,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf & BOW-n_gram,9391
58,0.5654022693634033,0.8260073065757751,1.7312488555908203,0.5471698045730591,1.4862010478973389,0.5930599570274353,0.5930599369085173,0.5930599369085173,0.5930599369085173,0.4033738209748002,0.40482873064808544,0.3853277811391402,0.5212856391294473,0.5930599369085173,0.5380321237346404,1,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram,9391
49,0.5927569270133972,0.8278388381004333,1.8134191036224365,0.5188679099082947,1.5041921138763428,0.5899053812026978,0.5899053627760252,0.5899053627760252,0.5899053627760252,0.36245573614452337,0.38580288910611493,0.3545799780395612,0.49031699086525155,0.5899053627760252,0.5182844111050984,2,500,300,100,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & trigram,9391
43,0.5888182520866394,0.831501841545105,1.9677488803863525,0.4716981053352356,1.5046299695968628,0.5899053812026978,0.5899053627760252,0.5899053627760252,0.5899053627760252,0.34253081832778226,0.3688583034647551,0.3380696343158326,0.49051830751649367,0.5899053627760252,0.5170409528646425,2,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & BOW-n_gram,9391
49,0.6038017868995667,0.8241758346557617,1.8148252964019775,0.5377358198165894,1.526706576347351,0.5899053812026978,0.5899053627760252,0.5899053627760252,0.5899053627760252,0.35439717826930106,0.3785849027913544,0.3488560560530381,0.48299158473507187,0.5899053627760252,0.5156917713743198,2,500,300,100,cosine,0.001,0.99,onlplab/alephbert-base,trigram & BOW-n_gram,9391
39,0.6434795260429382,0.8095238208770752,1.8778012990951538,0.5377358198165894,1.5792213678359985,0.5899053812026978,0.5899053627760252,0.5899053627760252,0.5899053627760252,0.35891438101194195,0.38807610979223883,0.3588054046007066,0.5054788730713944,0.5899053627760252,0.5298542442000163,2,500,500,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9391
45,0.5630555152893066,0.83699631690979,1.717800498008728,0.5377358198165894,1.4626973867416382,0.5899053812026978,0.5899053627760252,0.5899053627760252,0.5899053627760252,0.3616563427539037,0.3801030458191748,0.3544047250076171,0.49989298507225727,0.5899053627760252,0.5253423097957685,2,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,tfidf & trigram,9391
64,0.5686502456665039,0.8333333134651184,1.8970774412155151,0.4716981053352356,1.5506606101989746,0.5867508053779602,0.5867507886435331,0.5867507886435331,0.5867507886435331,0.3569567939280662,0.39538346909959815,0.35674879469199955,0.5037995200111612,0.5867507886435331,0.525381936573956,2,500,500,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf & trigram,9391
67,0.47312110662460327,0.8479853272438049,1.7599883079528809,0.5377358198165894,1.4776557683944702,0.5867508053779602,0.5867507886435331,0.5867507886435331,0.5867507886435331,0.3529029232392896,0.38334162516097997,0.3549418354246958,0.48890208278475056,0.5867507886435331,0.5223758152345003,2,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,tfidf & trigram,9391
59,0.650757908821106,0.8186812996864319,2.092351198196411,0.43396225571632385,1.5604218244552612,0.5867508053779602,0.5867507886435331,0.5867507886435331,0.5867507886435331,0.3591245791245791,0.36255565796210953,0.33974260559473746,0.5117719556994005,0.5867507886435331,0.5239351630713356,1,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,BOW-n_gram,9391
68,0.4939460754394531,0.8388278484344482,1.7561404705047607,0.5471698045730591,1.5020779371261597,0.5867508053779602,0.5867507886435331,0.5867507886435331,0.5867507886435331,0.412347735683649,0.4206599698986796,0.3954072323396013,0.5361248279169532,0.5867507886435331,0.5423459894817199,1,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,trigram,9391
57,0.5407001972198486,0.8424908518791199,1.8406609296798706,0.5471698045730591,1.569541335105896,0.5835962295532227,0.583596214511041,0.583596214511041,0.583596214511041,0.4064141615178767,0.40112114074694716,0.38303821142134203,0.5311547936106003,0.583596214511041,0.5368777818197241,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf & trigram,9391
82,0.5544966459274292,0.8278388381004333,1.8806716203689575,0.4716981053352356,1.5593562126159668,0.5835962295532227,0.583596214511041,0.583596214511041,0.583596214511041,0.36850965916082196,0.3954014554143586,0.36509165240072033,0.5042938423504779,0.583596214511041,0.5260879894356751,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf & trigram,9391
40,0.6096097230911255,0.8241758346557617,1.841356873512268,0.5283018946647644,1.54558265209198,0.5835962295532227,0.583596214511041,0.583596214511041,0.583596214511041,0.37028468653236457,0.3953613492839299,0.36606679689378124,0.5123551904597113,0.583596214511041,0.5305474841001001,2,500,500,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf & trigram,9391
91,0.4945128262042999,0.8351648449897766,1.904008150100708,0.5188679099082947,1.6187368631362915,0.5835962295532227,0.583596214511041,0.583596214511041,0.583596214511041,0.37912812601047896,0.4019906034228615,0.3704830762610959,0.5272213267527797,0.583596214511041,0.5360939147730276,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9391
48,0.5268256664276123,0.8388278484344482,1.7473856210708618,0.5377358198165894,1.4827079772949219,0.5835962295532227,0.583596214511041,0.583596214511041,0.583596214511041,0.3583180514156124,0.3746808235969526,0.35020510914162356,0.4998315673452243,0.583596214511041,0.5224720233868599,2,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,trigram & BOW-n_gram,9391
67,0.4705542325973511,0.8479853272438049,1.7266852855682373,0.5377358198165894,1.5031298398971558,0.5835962295532227,0.583596214511041,0.583596214511041,0.583596214511041,0.37220818070818074,0.39603870347096154,0.36628859391876806,0.5179167966628534,0.583596214511041,0.532750756846755,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,trigram & BOW-n_gram,9391
77,0.653121292591095,0.8095238208770752,1.9256528615951538,0.4811320900917053,1.5968698263168335,0.5804416537284851,0.580441640378549,0.580441640378549,0.580441640378549,0.37714505973329504,0.39260848733106796,0.36794980972946595,0.5095538077724011,0.580441640378549,0.5272868452958782,1,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram,9391
72,0.5320053100585938,0.8296703100204468,1.9379603862762451,0.4811320900917053,1.6223472356796265,0.5804416537284851,0.580441640378549,0.580441640378549,0.580441640378549,0.4231941391941392,0.4312974848329687,0.4023625846142573,0.5424503992327336,0.580441640378549,0.5383220618529038,1,500,500,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram,9391
40,0.5925582647323608,0.8333333134651184,2.097912311553955,0.43396225571632385,1.5347408056259155,0.5804416537284851,0.580441640378549,0.580441640378549,0.580441640378549,0.39762222962222965,0.3982322518580583,0.37568456291564395,0.5138303424581028,0.580441640378549,0.5263750748342928,2,500,500,100,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & BOW-n_gram,9391
68,0.5278310179710388,0.831501841545105,1.7833243608474731,0.5660377144813538,1.5476270914077759,0.5804416537284851,0.580441640378549,0.580441640378549,0.580441640378549,0.36902570150867364,0.38201415693028595,0.3572936606026856,0.49501052454852107,0.580441640378549,0.5193669284807181,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9391
60,0.6495534181594849,0.8131868243217468,2.133718252182007,0.40566039085388184,1.5806090831756592,0.5804416537284851,0.580441640378549,0.580441640378549,0.580441640378549,0.3448312254194607,0.3539295390392165,0.3292704954184083,0.49051054510323383,0.580441640378549,0.5129871138163346,1,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,BOW-n_gram,9391
52,0.5134490132331848,0.8516483306884766,2.0276501178741455,0.4811320900917053,1.4865649938583374,0.5772870779037476,0.5772870662460567,0.5772870662460567,0.5772870662460567,0.3297397527167348,0.3584527362720911,0.32819432578619084,0.4816324035687957,0.5772870662460567,0.5103588861536421,2,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,tfidf & BOW-n_gram,9391
63,0.6990469098091125,0.7985348105430603,2.1480889320373535,0.40566039085388184,1.623119831085205,0.5772870779037476,0.5772870662460567,0.5772870662460567,0.5772870662460567,0.3489522905936568,0.36190355880678465,0.3343468751846688,0.4770966977069313,0.5772870662460567,0.5027426035447257,1,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,BOW-n_gram,9391
57,0.7954815030097961,0.7930402755737305,2.2475104331970215,0.3962264060974121,1.6827800273895264,0.5772870779037476,0.5772870662460567,0.5772870662460567,0.5772870662460567,0.31851789504907596,0.3379623401687918,0.3113670467857906,0.4783442074398172,0.5772870662460567,0.5067890639745265,1,500,500,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,BOW-n_gram,9391
55,0.5693473219871521,0.8241758346557617,1.860466480255127,0.5377358198165894,1.5972520112991333,0.5772870779037476,0.5772870662460567,0.5772870662460567,0.5772870662460567,0.3827203056661261,0.38266235938494003,0.3626363533570799,0.5144105922698524,0.5772870662460567,0.5248829095991103,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9391
66,0.59723961353302,0.8223443031311035,2.044740915298462,0.4716981053352356,1.5690826177597046,0.5772870779037476,0.5772870662460567,0.5772870662460567,0.5772870662460567,0.3369406617324039,0.3604364142428658,0.32844726010342323,0.4745726022171803,0.5772870662460567,0.5017269941668091,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9391
41,0.6879233121871948,0.8095238208770752,2.068230628967285,0.43396225571632385,1.576317310333252,0.57413250207901,0.5741324921135647,0.5741324921135647,0.5741324921135647,0.3352452704466578,0.35074001554001555,0.3196428246517923,0.46908447794276986,0.5741324921135647,0.49348508150819037,1,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,BOW-n_gram,9391
70,0.5067370533943176,0.8406593203544617,1.765825629234314,0.5566037893295288,1.534601092338562,0.57413250207901,0.5741324921135647,0.5741324921135647,0.5741324921135647,0.35291005588838403,0.375699396421977,0.34929744099920335,0.48393440647960084,0.5741324921135647,0.5125848031382246,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & trigram,9391
60,0.6378969550132751,0.8021978139877319,1.9257348775863647,0.4528301954269409,1.5885287523269653,0.57413250207901,0.5741324921135647,0.5741324921135647,0.5741324921135647,0.3270613169560538,0.373256689785722,0.33420610155126723,0.48840001323398297,0.5741324921135647,0.5139325107874548,2,500,500,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9391
51,0.7414005994796753,0.807692289352417,2.1579010486602783,0.4528301954269409,1.61272132396698,0.5709779262542725,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.29836999355058924,0.329533425236651,0.2993122295409088,0.4521931806123774,0.5709779179810726,0.49132112065218086,1,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,BOW-n_gram,9391
56,0.587188720703125,0.8388278484344482,2.030302047729492,0.4811320900917053,1.5269712209701538,0.5709779262542725,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.3151063530516546,0.3516609607835414,0.3204922318107474,0.46870419171422173,0.5709779179810726,0.50437708560043,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & BOW-n_gram,9391
54,0.5305694937705994,0.8406593203544617,1.7742218971252441,0.5471698045730591,1.536385178565979,0.5709779262542725,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.3453106927525532,0.3618871728033018,0.3366671862822413,0.4920101006925158,0.5709779179810726,0.5126331083089102,2,500,500,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9391
50,0.5187095999717712,0.831501841545105,1.7237980365753174,0.5283018946647644,1.4665414094924927,0.5709779262542725,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.3741144041144041,0.39357531691725245,0.36307910737949795,0.5137428904779062,0.5709779179810726,0.5216469376946464,1,500,500,100,cosine,0.001,0.99,dicta-il/dictabert,trigram,9391
62,0.5626643896102905,0.8260073065757751,1.7979398965835571,0.5188679099082947,1.5158848762512207,0.5709779262542725,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.30943990486405343,0.34862839144129465,0.3109928110969282,0.45362512956088075,0.5709779179810726,0.4920709159897039,1,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,trigram,9391
53,0.567747950553894,0.831501841545105,1.8510053157806396,0.5,1.54342782497406,0.5709779262542725,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.36161595087910875,0.3812894909152974,0.35218320290601085,0.48438902612072127,0.5709779179810726,0.5077922929284868,1,500,300,100,cosine,0.001,0.99,onlplab/alephbert-base,trigram,9391
39,0.5555199384689331,0.8223443031311035,1.755509614944458,0.5188679099082947,1.4761182069778442,0.5709779262542725,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.3801422242474874,0.39094414498285457,0.3672382535389635,0.5106463822303104,0.5709779179810726,0.5220650957404385,2,500,500,100,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & trigram,9391
45,0.5678688287734985,0.8260073065757751,1.8696177005767822,0.5094339847564697,1.5990948677062988,0.5678233504295349,0.5678233438485805,0.5678233438485805,0.5678233438485805,0.3433560764334759,0.36736982109885336,0.33669716820629597,0.49969986586437243,0.5678233438485805,0.5140561086373439,1,500,500,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram,9391
40,0.7422926425933838,0.8113552927970886,2.0196399688720703,0.40566039085388184,1.493784785270691,0.5678233504295349,0.5678233438485805,0.5678233438485805,0.5678233438485805,0.3186442892752563,0.35767823860727094,0.3238278145587138,0.47401435245291546,0.5678233438485805,0.5032339517825597,2,500,500,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf & BOW-n_gram,9391
67,0.4801584780216217,0.8424908518791199,1.7684061527252197,0.5566037893295288,1.513706088066101,0.5678233504295349,0.5678233438485805,0.5678233438485805,0.5678233438485805,0.3574847740265697,0.37395394187652253,0.349202563088371,0.4858216860267822,0.5678233438485805,0.5102444062167661,2,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,trigram & BOW-n_gram,9391
44,0.7150221467018127,0.8040292859077454,2.1243553161621094,0.3962264060974121,1.5619057416915894,0.5678233504295349,0.5678233438485805,0.5678233438485805,0.5678233438485805,0.29054152438313924,0.32710212511502834,0.2943889410957395,0.45021610492469877,0.5678233438485805,0.4895980554771966,1,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,BOW-n_gram,9391
56,0.5948308706283569,0.831501841545105,2.1353871822357178,0.40566039085388184,1.605325698852539,0.5646687746047974,0.5646687697160884,0.5646687697160884,0.5646687697160884,0.32254657849491614,0.344121653734557,0.31795579149187564,0.46690225730730944,0.5646687697160884,0.495914177385967,1,500,500,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,BOW-n_gram,9391
49,0.5469456315040588,0.8296703100204468,1.7570394277572632,0.5377358198165894,1.5038994550704956,0.5646687746047974,0.5646687697160884,0.5646687697160884,0.5646687697160884,0.33498916688390373,0.3588270601560924,0.33252568056555454,0.4783111798801654,0.5646687697160884,0.5042190343091866,1,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,trigram,9391
52,0.5619480609893799,0.83699631690979,1.765861988067627,0.5377358198165894,1.5217713117599487,0.5646687746047974,0.5646687697160884,0.5646687697160884,0.5646687697160884,0.3458234487677212,0.3594915111173176,0.3339299465257156,0.49158247397521354,0.5646687697160884,0.5085774311194463,2,500,500,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & trigram,9391
41,0.77215176820755,0.7948718070983887,2.124237537384033,0.38679245114326477,1.5456640720367432,0.5646687746047974,0.5646687697160884,0.5646687697160884,0.5646687697160884,0.3029910968174126,0.3326698018827051,0.3007367895262632,0.4671618962051471,0.5646687697160884,0.4930660319627612,1,500,500,100,cosine,0.001,0.99,dicta-il/dictabert,BOW-n_gram,9391
55,0.7989889979362488,0.7967032790184021,2.146941661834717,0.40566039085388184,1.634411334991455,0.5646687746047974,0.5646687697160884,0.5646687697160884,0.5646687697160884,0.3148961715343955,0.3468318090511639,0.31606487286363444,0.46810846384139193,0.5646687697160884,0.49929894634214356,2,500,500,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9391
53,0.5923370122909546,0.831501841545105,1.9868675470352173,0.46226415038108826,1.5486154556274414,0.5646687746047974,0.5646687697160884,0.5646687697160884,0.5646687697160884,0.3276329966329966,0.3566234458492523,0.32629811980346146,0.47551187858758837,0.5646687697160884,0.5016214183050901,2,500,500,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9391
51,0.6103966236114502,0.8168498277664185,2.15307879447937,0.4528301954269409,1.6149187088012695,0.5646687746047974,0.5646687697160884,0.5646687697160884,0.5646687697160884,0.36879483914778033,0.36175906626229204,0.34655157666379693,0.47919700142747096,0.5646687697160884,0.4992644985185791,2,500,300,100,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & BOW-n_gram,9391
48,0.7325904965400696,0.7985348105430603,1.875169038772583,0.5094339847564697,1.6226239204406738,0.5615141987800598,0.5615141955835962,0.5615141955835962,0.5615141955835962,0.3614017425070057,0.3730757405079985,0.3482829670266634,0.4765788821284422,0.5615141955835962,0.49839214731037207,1,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram,9391
67,0.5587252378463745,0.8223443031311035,1.7976194620132446,0.5566037893295288,1.5684376955032349,0.5615141987800598,0.5615141955835962,0.5615141955835962,0.5615141955835962,0.3289142443383929,0.3607238343496408,0.3304365041089179,0.46666463799927677,0.5615141955835962,0.49767679533605974,1,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram,9391
34,0.7999497056007385,0.778388261795044,2.223548412322998,0.4245283007621765,1.643575668334961,0.5583596229553223,0.5583596214511041,0.5583596214511041,0.5583596214511041,0.31822862208311126,0.33323429163429164,0.3067275022001159,0.4413170918503419,0.5583596214511041,0.47394826451805766,1,500,500,100,cosine,0.001,0.99,onlplab/alephbert-base,BOW-n_gram,9391
