book,sentence_path,text_lex,text,n_words_lex,n_words,construct to absolute nouns ratio,construct nouns and adjectives percentage,noun to verb ratio,definite_article_percentage,direct object marker percentage,pronouns bound to nouns or verbs percentage,"persuasive verb forms (imperative, jussive, cohorative) percentage",preterite percentage,ky percentage,aCr percentage,oM percentage,kya percentage,all conjunctions percentage,non-finite to finite verbs ratio,passive verb forms percentage,total word count,section,scroll,composition
4Q266,4Q266:f3ii:6-f3ii:17,יחנה אח מזמה רשעה רשע יראל ראשון קץ חרבן ארץ עמד סוג גבול תעה יראל שמם ארץ דבר עצה סרה מצוה אל יד משה משיח קדש נבא שקר שוב יראל אל זכר אל ברית ראשון קום אהרן בין יראל חכם שמע חפר באר אמר משה באר חפר ר כרה נדיב עם חקק באר היא תורה חפר הם שוב יראל יצא ארץ יהודה גור ארץ דמק קרא אל כל ר כל דרש שוב פארה עמד ירה ,את יחנה ואת אחיהו במזמתו בהרשעה בהרשע ישראל את הרישונה ובקץ חרבן הארץ עמדו מסגי גבול ויתעו את ישראל ותשם הארץ כי דברו עצה סרה על מצוות אל ביד מושה וגם במשיחי הקודש וינבאו שקר להשיב את ישראל מאחרי אל ויזכר אל ברית רישונים ויקם מאהרון נבונים ומישראל חכמים וישמיעם ויחפורו את הבאר אשר אמר מושה באר חפרוה שרים כרוה נדיבי העם במחוקק הבאר היא התורה וחופריה המה שבי ישראל היוצאים מארץ יהודה ויגורו בארץ דמשק אשר קרא אל את כולם שרים כי כולם דרשוהו ולא הושבה פארתם עד עמוד יורה ,76,92,0.42105263157894735,0.08490566037735849,1.8095238095238095,9.433962264150944,6.60377358490566,0.0,0.9433962264150944,5.660377358490567,0.0,0.0,0.0,0.0,16.037735849056602,0.75,2.8301886792452833,106.0,sectarian_texts,4QD,
4Q266,4Q266:f3ii:17-f3iii:6,צדק אחרית יום כל בוא ברית בוא מקדש אור מזבח הוא סגר דלת אמר אל מי ב סגר דלת אור מזבח שמר עה פרוש תורה קץ רשע בדל בן עול נזר הון רשעה טמא נדר חרם הון מקדש גזל עני עם היה אלמנה שלל יתום רצח בדל טמא טהור ידע קדש חל שמר יום שבת פרוש מועד יום תענית מצוה נטר יום יום בדל כל טמאה משפט שקץ איש רוח קדש בדל אל ל כל הלך אלה ,הצדק באחרית הימים וכול אשר הובא בברית לבלתי בוא אל המקדש להאיר מזבחו הוא מסיגר הדלת אשר אמר אל מי בכם יסגור דלתי ולא תאירו מזבחי חנם אם לא ישמרו לעשות כפרוש התורה לקץ הרשע להבדל מבני העול ולהנזר מהון הרשעה הטמא בנדר ובחרם ובהון המקדש ולגזול את עניי עמו להיות אלמנות שללם ואת יתומים ירצחו להבדיל בין הטמא לטהור ולהודיע בין הקודש לחול ולשמור את יום השבת כפרושה ואת המועדות ואת יום התענית כמצוה ולא לנטור מיום ליום ולהבדל מכול הטומאות כמשפטם ולא ישקץ איש את רוח קודשיו כאשר הבדיל אל להם כול המתהלכים באלה ,78,97,0.4230769230769231,0.11538461538461539,1.6818181818181819,16.346153846153847,5.769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.423076923076922,2.142857142857143,3.8461538461538463,104.0,sectarian_texts,4QD,
4Q266,4Q266:f3iii:6-f3iv:2,תמים קדש פה כל יסור סכה דוד צ קהל כיון צלם הם ספר נביא בזה יראל דבר כוכב הוא דרש תורה בוא דמק כתב דרך כוכב יעקב קום שבט יראל שבט הוא ניא כל עדה עמד קרר כל בן שת אלה מלט קץ פקדה ראשון סוג סגר חרב משפט כל בוא ברית חזק אלה פקד כלה יד בליעל הוא יום פקד אל דבר היה ר יהודה יום שפך על עברה חלה מרפא דקר כל ,בתמים קודש על פי כול יסורו שוכת דויד צ הקהל וכיניי הצלמים המה ספרי הנביאים אשר בזה ישראל את דבריהם והכוכב הוא דורש התורה הבא אל דמשק כאשר כאשר כתוב דרך כוכב מיעקוב וקם שבט מישראל השבט הוא נשי כול העדה ובעומדו וקרקר את כול בני שית אלה מלטו בקץ הפקודה הרישון והנסוגים הסגירו לחרב וכן משפט כול באים בבריתו אשר לו יחזיקו באלה לפקידם לכלה ביד בליעל הוא היום אשר יפקדו אל כאשר דבר היו שרי יהודה ביום אשר תשפוך עליהם העברה כי יחלו ללו מרפא וידקרום כול ,75,90,0.7777777777777778,0.14018691588785046,2.411764705882353,13.084112149532709,1.8691588785046727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.411214953271028,0.4166666666666667,0.9345794392523363,107.0,sectarian_texts,4QD,
4Q266,4Q266:f3iv:2-f5i:4,מררה סור דרך בגד גלל דרך זנות הון רשעה נקם נטר איש אח נא איש רע עלם איש שאר בר נגש זמה גבר הון בצע עה איש ישר עין בחר איש שררות לב נזר עם פרע יד רום הלך שמע את עזז לב כפר אל בעד ראה ישועה חק אל רעה אחד רעה מרעה היה ברר ל רחמים נקה אנס אל ר משפט ,מוררים מאשר לו סרו מדרך בוגדים ויתגוללו בדרכי זנות ובהון רשעה ונקום ונטור איש לאחיהו ושנוא איש את רעהו ויתעלמו איש בשאר בשרו ויגשו לזמה ויתגברו להון ולבצע ויעשו איש הישר בעינו ובחרו איש בשרירות לבו ולא נזרו מעם ויפרעו ביד רמה ללכת בשמעם אותם ויעז לבם וכפר אל בעדם וראו בישועתו וחוקי אל את רועה אחד ורעם במרעה והיה וברר לו רחמים תנקהא ם אנוס אל ור את המשפטים ,64,71,0.2777777777777778,0.04716981132075472,1.0434782608695652,1.8867924528301887,2.8301886792452833,0.0,0.0,2.8301886792452833,0.0,0.0,0.0,0.0,18.867924528301888,0.5333333333333333,3.7735849056603774,106.0,sectarian_texts,4QD,
4Q266,4Q266:f5i:4-f5i:19,נם ב אחרון ל ש אמיץ כח גלה חזק שם קדש הם יה יהודה מצא קשר שוב עון אב יראל עמד ד ישב ירושלם כל שאר איש פה רוח קרב וח רחק פה מבקר כל הלך ב כל שוב יראל בן צדוק כהן הם מדרש תורה אחרון אלה חק מכיל ב כל יראל ישע אל כל א דרך , נם אל יב האחרון ל ם עם ש ואמיצי כוח בנגלה המחזיקים בשם קודשו הם יה כי ביהודה נמצא קשר לשוב על עונת אבותם לישראל בעומד ד ביושבי ירושלים וכול הנשארים איש ל לפי רוחו יקרבו וח ירחק ו לפי המבקר וכול יתהלכו בם כול שבי ישראל בני צדוק הכהנים הנה המה מדרש התורה האחרון ואלה החוקים למשכיל בם לכול ישראל כי לויושיע אל ת כל א בדרכו ,59,70,0.8181818181818182,0.09615384615384616,2.1666666666666665,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769230769230769,2.0,2.8846153846153846,104.0,sectarian_texts,4QD,
4Q266,4Q266:f5i:19-f5ii:9,הלך תמים ט ב כל ישר לבב יראל חק צדק ב יע ל ין כל קלל לשון קול טרד דבר ל פצל דבר שמע קול איש אלה קרא ספר תורה שגג דבר מות אח כהן עבדה איש בן אהרן שבה גוי חלל טמאה נגש עבדה קדש בית פרכת אכל קדש קדש איש בן אהרן נדד עבד גוי ירה עם ,להתהלך תמים טו ב ם כי לכול ישרי לבב בישראל את חוקו הצדיקו ב יעו ל ין וכול אשר נקל בלשונו או בקול טרוד דבר לו ולא פצל דברו להשמיע קולו איש מאלה לא יקרא בספר התורה למה ישוג בדבר מות אחו הכהנים בעבודה ואל איש מבני אהרון אשר ישבה לגואים לחללה בטמאתם אל יגש לעבודת הקודש מבית לפרוכת ואל יויכל את קודש הקודשים איש מבני אהרון אשר ינדד לעבוד את הגואים להורות עמו ,60,75,0.5333333333333333,0.08411214953271028,1.7333333333333334,4.672897196261682,2.803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5420560747663545,0.5,1.8691588785046727,107.0,sectarian_texts,4QD,
4Q266,4Q266:f5ii:9-f6i:4,יסוד עם בגד מ איש בן אהרן נפל שם אמת הלך שררות לב אכל קדש יראל עצה בן אהרן המ אכל חוב חוב דם יח זה סרך מושב עיר יראל איש קדש מחנה עיר כל מושב א ספחת גבחת חב שפל את ספחת עור כהן ראה כהן את מראה בר חי כ צרעת היא אחז עור חי משפט זה ראה כהן יום שביעי יסף חי ,בישוד עם וגם לבגוד מ איש מבני אהרון אשר הופיל שמו מן האמות ו הלך בשרירות לבו לאכול מן הקודש מישראל את עצת בני אהרון המ את האוכל וחבו וחב בדם ביחשים וזה סרך מושב ערי ישראל אנשי הקודש במחניהם ועריהם בכול מושב א שפחת גבחת ת חבה ואם שפל השת או השפחת מן העור הכהן וראה הכהן אותו כמראי הבשר החי וכ צרעת היאה האוחזתה בעור החי וכמשפט הזה וראה הכוהן ביום השביעי והנא נוסף מן החי ,66,79,0.6842105263157895,0.12380952380952381,3.272727272727273,19.047619047619047,1.9047619047619049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.8333333333333334,1.9047619047619049,105.0,sectarian_texts,4QD,
4Q266,4Q266:f6i:4-f6i:13,מות צרעת מאר היא משפט נתק ראש זקן ראה כהן בוא רוח ראש זקן אחז גיד פרח נגע ער הפך מראה דק צהב עב הוא רחש תחת קצץ שרש יבש פרח אמר צוה כהן גלח ראש נתק גלח ספר כהן ערה מות חי ראה יסף כ חי מות שבע יום טמא הוא יסף חי מות גיד מלא דם רוח חיים עלה ירד ב רפא נגע זה משפט תורה צרעת בן אהרן בדל ,אל המת צרעת ממארת היא ומשפט נתק הרוש והזקן וראה הכוהן והנא באה הרוח ברוש או ובזקן באוחזתה בגיד ופרח הנגע מתחת השער והפך מראתה לדק צוהב כי כעשב הוא אשר יש הרחש תחתו ויקיץ שורשו ויבש פרחו ואשר אמר וצוה הכוהן וגלחו את הברושר ואת הנתק לא יגלחו למען אשר ישספור הכוהן את השערות המיתות והחיות וראה אם יושסף מן כ החי אל המת בשבעת הימים טמא הואה ואם לו ליוספ מן החיות על המיתות והגיד נמלא דם ורוח החיים עולה ויורדת בו נרפא הנגע זה משפט תורת הצרעת לבני אהרון להבדיל ,73,94,0.25,0.05714285714285714,1.2916666666666667,22.857142857142858,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.904761904761905,1.0,3.8095238095238098,105.0,sectarian_texts,4QD,
4Q266,4Q266:f6i:13-f6ii:2,ל משפט זוב זוב כל איש זוב זוב בר עלה על מחשבה זמה מגע משפחה בר משפט שר סור בדל עט כבס בגד ה שוב דם כל נגע עבר ק ה א אשה קרב אל עון נדה על ראה היא ,ל ומשפט הזב את זובו כול איש אשר זוב יזוב מבשרו או אשר יעלה עלו מחשבת זמה או אשר ו מגעו משפחת הבשר משפט שר יסורו והבדל ואם להעט ויכבס בגדו ה שב הדם או על כול נגע לעבור ק ה א האשה אשר יקרב אליה עון נדה עלו ואם ראתה עוד והיאה ,41,54,0.5,0.045871559633027525,1.3636363636363635,3.669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.091743119266056,0.5714285714285714,0.9174311926605505,109.0,sectarian_texts,4QD,
4Q266,4Q266:f6ii:2-f6aii:1,עת נדה שבע יום היא אכל קדש בוא מקדש בוא שמש יום שמיני אשה זרע ילד זכר טמא שבע יום יום נדה דוה יום שמיני מול בר ערלה שלש שלשים יום ישב דם טהרה נקבה ילד טמא שבוע נדה דוה שש ששים יום ישב דם טהרה היא אכל קדש בוא מקדש משפט מות הוא נתן ילד ינק טהרה נג יד די ה לקח בן יונה תור עלה מור ה יונה ,לו בעת נדתה שבעת ימים והיאה אל תוכל קודש ואל תבו אל המקדש עד בו השמש ביום השמיני ואשה אשר תזריע וילדה זכר וטמאה את שבעת הימים כימי נדת דאותה וביום השמיני ימול בשר ערלתו ושלושת ושלושים יום תשב בדם טוהרה ואם נקבה תלד וטמאה שבועים כנדת דאותה וששה וששים יום תשב בדם טוהרה והיאה לא תוכל קודש ולא תבו אל המקדש כי משפט מות הואה תתן את הילד למנקת בטוהרה ואם לוא השיגה ידה די שה ולקחה בן יונה או תר לעולה והמירה את השה יונה ,71,88,0.38461538461538464,0.09259259259259259,2.0,9.25925925925926,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.444444444444446,0.125,0.9259259259259258,108.0,sectarian_texts,4QD,
4Q266,4Q266:f6aii:2-f6iv:1,משפט בד קציר עץ פרי זמיר מים נדה אל לקט עוללה כרם ערה גרגר עוללה כל לקט סאה בית סאה היא זרע ב תרומה פרט עוללה ערה גרגר נקוף זית פרי תבואה שלם היא נקף אחד שלשים ש מט רפס דה קדה רפה ה לה פרי שני , וכן משפט ו או בד והקציר עץ פרי בזמיר ם ם את מי הנדה אל על הלקט ועללות הכרם עד עשרה גרגרים העללת וכול הלקט עד סאה לבית הסאה והיא אשר זרעה אין בה תרומה פרט ובעוללתו עד עשרה גרגרים ובנקוף הזית ופרי תבואותו אם שלמה היא נקפה אחת משלושים ש מט את ואם רפוס השדה או יקדה בשרפה ה אשר לה מפרי שנית ם ,48,67,0.35,0.06666666666666667,13.5,8.571428571428571,1.9047619047619049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.380952380952381,1.0,0.0,105.0,sectarian_texts,4QD,
4Q266,4Q266:f6iv:1-f7ii:1,כל הלולים נטע כרם כל עץ פרי כל עץ מאכל ל היה משפט אדמה קדש ארץ מגור מכר מן קנה נטע איש שנה רביעי אכל קדש שנה זה מנחה ג ל יסף ל תבואה שה א ר ש ימין ל אבד אל על נטר איש בן עם יכח ענה צדק אל נא עון פשע אבה כל , כול הלולי נטעי הכרם וכול עצי הפרי וכל עצי המאכל להם יהיו כמשפטם באדמת הקודש ובארץ מגורים ואחר ימכורו מהם לקנ ם ו טע איש בשנה הרביעית לו יוכל כי קדשו בשנה הזאת ממנחה וג ל ת להוסיף לו תבואתו שה הא רים אשר ש לימין ואשר ל אבד אליהם ועלו אל יטור איש אל בני עמו כי אם בהוכח ענות צדק אליהם ונושה עוון ופשע ולו אבה לכול יו ,57,72,0.7857142857142857,0.10679611650485436,1.9230769230769231,8.737864077669903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.592233009708737,0.8333333333333334,0.9708737864077669,103.0,sectarian_texts,4QD,
4Q266,4Q266:f7ii:1-f8i:4,מן ל כל מחנה רבע ר נ משפט איש בוא פנה מבקר מבקר מחנה ל דרש יד ן מאס תורה ל ל מעה הוא מ מצא עה כל קץ רשע ידע איש משפט עמד פנה מבקר פתה ב דרש את קום על שוב תורה משה כל לב כל נפש נקי הם מן מעל כל גלה תורה רב ,ממנו ם ל כול המחנה רובעו ר את נ אשר לו במשפט והאיש אשר בוא לפני המבקר ה למבקר אשר על המחנה ל ידרוש מידו ן את המואס בתורה ל ל מעשים הואה מ הנמצא לעשות בכול קץ הרשע ואל יודיעהו איש המשפטים עד עמדו לפני המבקר למה יתפתה בה בדרשה אותו וכאשר יקים עלו לשוב אל תורת מושה בכול לב ובכול נפש נקיאים הם ממנו אם ימעל וכול אשר נגלה מן התורה לרוב ,58,75,0.5625,0.08571428571428572,2.888888888888889,10.476190476190476,1.9047619047619049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.8,1.9047619047619049,105.0,sectarian_texts,4QD,
4Q266,4Q266:f8i:4-f8ii:7,מחנה הוא שגה ב ידע מבקר את צוה על למד שנה תמים פה דעת קרב כל היה אויל שגע בוא כל פתי שגה כהה עין ראה חגר פסח חרש נער זעטוט בוא איש אלה תוך עדה מלאך קדש תוך משפט ענש נדר חמישי כסף ערך משפט שפט שפט צדק ד ה אנס הוא יסר שלם אנס דבר אמת רע ל מב כמו קום ,המחנה והוא שגה בה יודיעהו המבקר אותו ויצוהו עלו וילמד עד שנה תמימה ולפי דעתה יקרב וכול היותו אויל ומשוגע אל יבו וכול פתי ושוגה וכה עינים לבלתי ראות וחגר או פסח או חרש או נער זעטוט אל יבו איש מאלה אל תוך העדה כי מלאכי הקודש בתוכם ם המשפט ה ונענש הנודר חמישית כסף ערכו להמשפט לשופטים לשפוט צדק ד אחר ה אנוס הוא עד אשר יוסר ושלם האונס אם לו דבר אמת עם רעה ועד ל מב כמוה כי לו הקים את ,64,85,0.3125,0.05825242718446602,1.1666666666666667,8.737864077669903,0.9708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.446601941747574,0.8,3.8834951456310676,103.0,sectarian_texts,4QD,
4Q266,4Q266:f8ii:7-f8iii:8,דבר אמר כל חרם חרם אדם אדם חק גוי מות הוא אמר נקם נטר בן עם כל איש דבר מצוה יד רום זכך שוב זה סרך שפט עדה ערה איש ברר עדה פה עת ארבע מטה לוי אהרן יראל שש בין ספר הגוי יסוד ברית בן חמש ערים שנה בן ששים שנה יצב בן ששים שנה מעל שפט עדה מעל אדם מעט יום חרון אף אל ישב ארץ אמר סור דעת שלם ,דברו ואשר אמר כול חרם אשר יחרים אדם מאדם בחוקי הגואים להמית הואה ואשר אמר לו תקום ולו תטור את בני עמך וכול איש דבר מן המצוה ביד רמה עד זכו לשוב וזה סרך לשופטי העדה עד עשרה אנשים ברורים מן העדה לפי העת ארבעה למטה לוי ואהרון ומישראל ששה מבוננים בספר ההגי ובישודי הברית מבני חמש ועשרים שנה ועד בן ששים שנה ואל יתיצב עוד מבן ששים שנה ומעלה לשפוט את העדה כי במעל האדם מעטו ימו ובחרון אף אל ביושבי הארץ אמר להסיר את דעתם עד לו ישלימו ,73,91,0.4782608695652174,0.10476190476190476,2.0,9.523809523809524,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,1.1111111111111112,0.0,105.0,sectarian_texts,4QD,
4Q266,4Q266:f8iii:8-f9ii:2,יום טהר מים רחץ איש מים צאי מעט די רעל איש טהר ב כלי כל גבא סלע ב איש שבת הון בצע שבת כל נפש אדם נפל מקום מים מקוה עלה איש סלם חבל כלי עלה איש מזבח שבת עלה שבת שלח יד שפך דם איש גוי עבור הון בצע נא איש כל חגב מין בוא אש מים הם חי הוא משפט בריאה ,את ימיהם על הטהר במים אל ירחץ איש במים צואים ומועטים מדי מרעיל איש אל יטהר במה כלי וכול גבא בסלע אשר אין בו איש את השבת על הון ובצע בשבת וכול נפש אדם אשר תפול אל מקום מים ואל מקוה אל יעלהו איש בסולם וחבל וכלי אל יעל איש למזבח בשבת כי אם עולת השבת כי כן אל ישלח את ידו לשפוך דם לאיש מן הגואים בעבור הון ובצע וגם אל ישא איש וכול החגבים במיניהם יבואו באש או במים עד הם חיים כי הוא משפט בריאתם ,64,89,0.2727272727272727,0.08256880733944955,4.2,4.587155963302752,2.7522935779816518,0.0,0.9174311926605505,0.0,0.0,0.0,0.0,0.0,14.678899082568808,0.42857142857142855,0.0,109.0,sectarian_texts,4QD,
4Q266,4Q266:f9ii:2-f9ii:18,כל עץ אבן עפר גאל טמאה אדם גאול שמן ב פה טמאה טמא נגע ב כל כלי מסמר יתד כתל היה מות בית אחד טמא טמאה כלי מעה סרך מושב עיר יראל משפט אלה בדל טמא טהור ידע קדש חל אלה חק מכיל הלך ב כל חי משפט עת עת משפט זה הלך זרע יראל לוי בחן אלה יצא גורל יצא בוא פה כל בוא מחנה משפט תורה נגע היה איש בוא כהן פתי הוא מבקר מחנה כל , וכול העצים והאבנים והעפר אשר יגואלו בטמאת האדם לגאולי שמן בהם כפי טמאתם יטמא הנוגע בם וכול כלי מסמר ויתד בכותל אשר יהיו עם המת בבית אחד וטמאו בטמאת כלי מעשה סרך מושב ערי ישראל על המשפטים האלה להבדיל בין הטמא לטהור ולהודיע בין הקודש לחול אלה החוקים למשכיל להתהלך בם עם כול חי למשפט עת ועת וכמשפט הזה יתהלכו זרע ישראל מהלויים בחון באלה ויצא הגורל לצאת ולבו על פיהו את כול באי המחנה ואם משפט לתורת נגע יהיה באיש ובא הכוהן ואם פתי הוא המבקר למחנה ישכיל ,79,91,0.5925925925925926,0.1509433962264151,2.5,16.9811320754717,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09433962264151,1.0,0.9433962264150944,106.0,sectarian_texts,4QD,
4Q266,4Q266:f9ii:18-f9iii:17,רב מעה אל בין גבורה פלא ספר פנה היה עולם פתר רחם על אב עה איש מקח ממכר דבר ידע מבקר מחנה עה עצה שגג כל לקח אשה הוא עצה בין גרש הוא יסר בן בת טף רוח ענוה אהבה חסד נטר ל אף עברה פשע אין קשר משפט זה מושב מחנה כל זרע יראל חזק אלה צלח ישב ארץ מצוקה אלה ש מכיל דבר דבר בוא על עם יום ,הרבים במעשי אל ויבינם בגבורות פלאו ויספר לפניהם נהיות עולם בפתריהם וירחם עליהם כאב ואל יעש איש למקח ולממכר דבר כי אם הודיע למבקר אשר במחנה ועשה בעצה ולו ישוגו וכן לכול לוקח אשה והואה בעצה וכן יבן למגרש והואה ייסר את בניהם ובנותם וטפם ברוח ענוה ובאהבת חסד אל יטור להם באף ועברה על פשעיהם ואת אשר איננו נקשר משפטיהם וזה מושב המחנות לכול זרע ישראל ואם לו יחזיקו באלה לו יצליחו לשבת בארץ ולו ממצוקות ואלה הש ים למשכיל הדבר אשר דבר יבו עליך ועל עמך יום אשר ,71,91,0.5,0.09345794392523364,1.7222222222222223,3.7383177570093453,1.8691588785046727,0.0,1.8691588785046727,0.0,0.0,0.0,0.0,0.0,22.429906542056074,0.38461538461538464,1.8691588785046727,107.0,sectarian_texts,4QD,
4Q266,4Q266:f9iii:18-f10i:9,בוא יום סור אפרים יהודה כל הלך אלה ברית אל כל משפט תורה דבר משפט מבקר כל מחנה בן שלשים שנה בן חמשים שנה בעל כל סוד איש כל לשון משפחה פה בוא בוא עדה איש תור כל דבר היה כל אדם דבר עדה מבקר דבר כל ריב משפט זה סרך רב כון כל חפץ כר שנים יום מעט נתן יד מבקר שפט מן נתן פצע מן חזק עני אביון זקן כרע איש נגע שבה גוי נכר בתולה ל גאל נער ,לו בא מיום סור אפרים מעל יהודה וכול המתהלכים באלה ברית אל ובכול משפטי התורה לדברם כמשפטם והמבקר שלכול המחנות מבן שלושים שנה עד בן חמשים שנה בעול בכול סוד אנשים ולכול לשון למשפחותם על פיהו יבאוו באי העדה איש בתרו וכול הדבר אשר יהיה לכול האדם לדבר לעדה למבקר ידבר לכול ריב ומשפט וזה סרך הרבים להכין כול חפציהם שכר שני ימים לממועט וינתן על יד המבקר והשופטים ממנו יתנו בעד פצועים וממנו יחזקו בעד העני והאביון ולזקן אשר יכרע ולאיש אשר ינוגע ולאשר ישבה לגי נכר ולבתולה אשר אין לה גואל ולנער ,82,95,0.8636363636363636,0.1792452830188679,2.15,11.320754716981133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09433962264151,1.0,3.7735849056603774,106.0,sectarian_texts,4QD,
4Q266,4Q266:f10i:9-f10ii:5,ל דרש כל עבדה חבר כרת בית חבר יד זה פרוש מושב מחנה אלה יסוד אוש קהל זה פרוש משפט שפט ב עמד משיח אהרן יראל כפר עון מנחה חטאת איש שקר ממון הוא ידע בדל טהרה מאה יום ענש מאה יום דבר מות נטר שוב צחה רע עצה בדל שנה אחד ענש שש חדש דבר פה דבר נבל ענש ערים יום בדל שלש חדש דבר תוך דבר רע פרע ענש ערה יום ,אשר אין ולו דורש ולכול עבודת החבר ולו יכרת בית החבר מידם זה פרוש מושב המחנות ואלה יסדות אושי הקהל וזה פרוש המשפטים אשר ישפטו בם עד ממוד משיח אהרון וישראל ויכפר עוונם ממנחה וחטת והאיש אשר ישקר בממון והוא יודע והבדילוהו מן הטהרה מאתים ימים ונענש מאה יום ואם בדבר מות ינטור ולו ישוב עוד ואשר יצחה את רעהו שלו בעצה והובדל שנה אחת ונענש ששה חודשים ואשר ידבר בפיהו דבר נבל ונענש עשרים יום והובדל שלושה חודשים ואשר ידבר בתוך דברי רעהו ופרע ונענש עשרת ימים ואשר ,74,90,0.6842105263157895,0.11926605504587157,1.7894736842105263,6.422018348623854,0.9174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93577981651376,0.1875,7.339449541284404,109.0,sectarian_texts,4QD,
4Q266,4Q266:f10ii:5-f10ii:15,שכב ישן מושב רב ה בדל שלשים יום ענש ערה יום איש פטר עצה רב הנה שלש פעם מושב אחד ענש ערה יום זקף פטר מושב ענש שלשים יום הלך פנה רע ערום בית דה הלך ערום פנה בריאה בדל שש חדש יצא יד בגד הוא פוח ראה ערוה בדל שלשים יום ענש ערה חק סכלות שמע קול בדל שלשים ענש חמש ער יום יצא יד מאלי שוח ב ענש ערה יום איש הלך רכיל רע בדל טהרה ,ישכב וישן במושב הרבים ה והובדל שלושים יום ונענש עשרת ימים וכן לאיש הנפטר אשר לו בעצת הרבים והנם עד שלוש פעמים על מושב אחד ונענש עשרה ימים ואם יזקפו ונפטר במושב ונענש שלושים יום ואשר יהלך לפני רעהו ערום בבית או בשדה הלך ערום לפני הבריאות והובדל ששה חודשים ואשר יוצא את ידו מתחת בגדו והואה פוח ונראתה ערותו והובדל שלושים יום ונענש עשרה והשסוחק בסכלות להשמיע קולו והובדל שלושים ונענש חמשת עשר ימים והמוציא את ידו השמאלית לשח בה ונענש עשרה ימים והאיש אשר ילך רכיל ברעהו והבדילוהו מן הטהרה ,79,93,0.21052631578947367,0.03773584905660377,0.9583333333333334,8.49056603773585,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.58490566037736,0.2631578947368421,13.20754716981132,106.0,sectarian_texts,4QD,
4Q266,4Q266:f10ii:15-f11:9,שנה אחד ענש חדש רב קבל משפט רצון אמר יד משה נפש חטא שגגה בוא חטאת אשם יראל כתב הלך ל קצה שמים רוח ריח ניחוח מקום אחר כתב שוב אל בכי צום מקום כתב קרע לבב בגד כל מאס משפט אלה פה כל חק מצא תורה משה חשב כל בן אמת געל נפש יסור צדק מרד פנה רב שלח דבר ב כהן פקד רב ענה אמר ברך אתה און הוא כל יד כל עה כל ,שנה אחת ונענש חודשים על הרבים וקבל את משפטו מרצונו כאשר אמר ביד מושה על הנפש אשר תחטא בשיגגה אשר יביאו את חטתו ואת אשמו ועל ישראל כתוב אלכה לי אל קצי השמים ולו אריח בריח ניחוחכם ובמקום אחר כתוב לשוב אל אל בבכי ובצום ובמקום כתוב קרעו לבבכם ואל בגדיכם וכול המואס במשפטים האלה על פי כול החוקים הנמצאים בתורת מושה לו יחשב בכול בני אמתו כי געלה נפשו ביסורי הצדק במרד מלפני הרבים ישתלח וידבר בו הכוהן המופקד על הרבים וענה ואמר ברוכ את אונ הו הכול ובידיך הכול ועושה הכול ,77,94,0.5789473684210527,0.10377358490566038,1.434782608695652,15.09433962264151,2.8301886792452833,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,15.09433962264151,0.6428571428571429,3.7735849056603774,106.0,sectarian_texts,4QD,
