book,sentence_path,text_lex,text,n_words_lex,n_words,construct to absolute nouns ratio,construct nouns and adjectives percentage,noun to verb ratio,definite_article_percentage,direct object marker percentage,pronouns bound to nouns or verbs percentage,"persuasive verb forms (imperative, jussive, cohorative) percentage",preterite percentage,ky percentage,aCr percentage,oM percentage,kya percentage,all conjunctions percentage,non-finite to finite verbs ratio,passive verb forms percentage,total word count,bib,section,composition
1QHa,1QHa:4:27-4:35,עון נחל כל כבוד אדם רב יום ברך אתה אל רחמים רוח נתן ב מצא מענה לשון ספר צדקה ארך אף מעשה ימין עז ידה פשע ראשון נפל חנן מעשה נעויה לבב נדה גלל סוד רמה יצא לוה ל אתה צדקה שם ברכה עולם צדקה פדה תמם רשע אני בין בחר כון דרך שכל חשך חטא ל ל ענוה יסור נסוי חזק לב עבד חטא ל כשל כל דבר רצון חזק ,עוונותם ולהנחילם בכול כבוד אדם לרוב ימים ברוך אתה אל הרחמים מרוחות אשר נתתה בי ואמצאה מענה לשון לספר צדקותיך וארוך אפים ך ומעשי ימין עוזך ולהודות על פשעי ראשונים ולהתנפל ולהתחנן על מעשי ונעוית לבבי כי בנדה התגוללתי ומסוד רמה יצאתי ולא נלויתי כי לך אתה הצדקה ולשמך הברכה לעולם כצדקתך ופדה תמו רשעים ואני הובינותי כי את אשר בחרתה הכינותה דרכו ובשכל תחשכהו מחטוא לך ול ב לו ענותו ביסוריך ובנסוייך חזקתה לבו עבדך מחטוא לך ומכשול בכול דברי רצונך חזק ,72,84,1.3,0.12962962962962962,1.1428571428571428,2.7777777777777777,0.9259259259259258,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,18.51851851851852,0.75,0.9259259259259258,108.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:4:35-5:15,מתנים עמד רוח הלך כל אהב מאס כל שנא עשה טוב עין ממשלה תכמים רוח בשר עבד ברך אתה אל עליון נוף רוח קדש עבד טהר מ ת לב אנוש כל ברית אדם נבט ה מצא ב סוג אהב עולם עד מזמור משכיל נפל פנה אל מעשה אל בין פתי עולם ת בין אנוש בשר סוד רוח הלך ברך אתה אדני ,מתניו לעמוד על רוחות ולהתהלך בכול אשר אהבתה ולמאוס בכול אשר שנאתה ולעשות הטוב בעיניך ממשלתם בתכמו כי רוח בשר עבדך ברוך אתה אל עליון אשר הניפותה רוח קודשך על עבדך ותטהר מ ת לבו אנוש ואל כול ברית אדם אביט ה ימצאוה וב משיגיה ואוהביה יך לעולמי עד מזמור למשכיל להתנפל לפני אל מעשי אל ולהבין פותאים י עולם ת ולהבין אנוש ב בשר וסוד רוחי התהלכו ברוך אתה אדוני ,62,72,0.6666666666666666,0.09615384615384616,1.7333333333333334,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615384615384617,1.5,0.0,104.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:5:15-5:24,רוח בשר כח גבורה המון חסד רב טוב כוס חמה קנאה משפט חקר כל ת כל בינה מוסר רז מחשבה ראשית כון ה קדש קדם עולם עולם עד אתה יאל קדוש רז פלא ידע עבור כבוד עמק מעין בינה אתה גלה דרך אמת מעשה רע חכמה אולת צדק מעשה אמת אולת כל הלך חסד עולם כל קץ שלום שחת כל משפט כבוד עולם חמדה שמחה עד מעשה ש ע אלה , ר רוח בשר בב בכוח גבורתך והמון חסדך עם רוב טובך וכוס חמתך וקנאת משפטיך לאין חקר כול ת כול בינה ומוסר ורזי מחשבת וראשית הכינותה קודש מקדם עולם ולעולמי עד אתה הואלתה קדושים וברזי פלאך הודעתני בעבור כבודך ובעומק מעין בינתך לא אתה גליתה דרכי אמת ומעשי רע חוכמה ואולת צדק מעשיהם אמת ה ואולת כול התהלכו ם וחסדי עולם לכול קציהם לשלום ושחת כול משפטיהם כבוד עולם וחמדה ושמחת עד למעשה שים ל ע ואלה ,71,79,1.0909090909090908,0.22857142857142856,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.19047619047619,0.0,0.0,105.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:5:24-5:31,כון קדם עולם שפט ב כל מעשה ברא צבא רוח עדה אל רקיע קדש כל צבא ארץ כל צאצא ים תהום כל מחשבה כל קץ עולם פקדה עד אתה כון קדם עולם מעשה ב עבור ספר כבוד כל ממשלה ראה קדם ברא חדש פרר קים קדם קום היה עולם אתה כון אתה היה עולם עד רז שכל פלג כל אלה ידע כבוד מה היא רוח בשר בין כל אלה שכל ס גדול מה ילד אשה כל גדול ,אשר הכינותה מקדם עולם לשפוט בם את כול מעשיך בטרם בראתם עם צבא רוחיך ועדת אלים עם רקיע קודשך וכול צבאותיו עם הארץ וכול צאצאיה בימים ובתהומות ככול מחשבותם לכול קצי עולם ופקודת עד כי אתה הכינותמה מקדם עולם ומעשה בם בעבור יספרו כבודך בכול ממשלתך כי הראיתם את אשר לא י אשר קדם ולברוא חדשות להפר קימי קדם ולהקים נהיות עולם כי אתה הכינותמה ואתה תהיה לעולמי עד וברזי שכלכה פלגתה כול אלה להודיע כבודך כי מה היא רוח בשר להבין בכול אלה ולהשכיל בס גדול ומה ילוד אשה בכול גדוליך ,78,93,1.4,0.20192307692307693,2.5714285714285716,0.9615384615384616,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,2.25,0.9615384615384616,104.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:5:31-5:40,ירא הוא מבנה עפר מגבל מים אשמה חטאה סוד ערוה קלון מקור נדה רוח עוה משל ב רשע היה אות עולם מופת דור רחוק בשר טוב צדק איש רב רחמים הדר פאר משל רב עדן שלום עולם ארך יום דבר שוב אחור אני עבד ידע רוח נתן ב צדק כל מעשה דבר שוב אחור כל קץ יעד ל סדר חפץ ידע רשע ש ק בין רוח ל ,הנוראים והוא מבנה עפר ומגבל מים אשמה וחטאה סודו ערות קלון ומקור הנדה ורוח נעוה משלה בו ואם ירשע יהיה לאות עד עולם ומופת דורות רחוקים לבשר רק בטובך יצדק איש וברוב רחמיך בהדרך תפארנו ותמשילנו ברוב עדנים עם שלום עולם ואורך ימים כי ודברך לא ישוב אחור ואני עבדך ידעתי ברוח אשר נתתה בי וצדק כול מעשיך ודברך לא ישוב אחור וכול קציך מועדים ל סדורים לחפציהם ואדעה כי ל ורשע ש ק להתבונן רוחיך ול הל ,68,79,0.6666666666666666,0.10909090909090909,2.142857142857143,1.8181818181818181,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,19.090909090909093,0.5555555555555556,2.727272727272727,110.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:5:40-6:21,תעודה עם היה אתה גלה אזן רז פלא איש אמת בחיר צדק דרש שכל בקש בינה אהב רחמים ענו רוח זקק עני ברר מצרף אפק עת משפט צפה ישועה אתה חזק חק יד עשה משפט תבל נחל כל צדקה היה סוד קדש דור עולם כל מעשה תענוג איש חזון ברך אתה אדני נתן לב עבד בינה שכל כל אלה בין אפק עלילה רשע ברך צדק כל בחר רצון בחר כל אהב תעב כל , תעודותם בעמך והיה ואתה גליתה אוזננו לרזי פלא אנשי אמת ובחירי צדק דורשי שכל ומבקשי בינה ב אוהבי רחמים וענוי רוח מזוקקי עוני וברורי מצרף מתאפקים עד לעת משפטיכה וצופים לישועתך ואתה וחזקתה חוקיך בידם לעשות משפט תבל ולנחול בכול צדקותיך ולהיות בסוד קודש לדורות עולם וכול שי מעשיהם עם תענוג אנשי חזונכה ברוך אתה אדוני הנותן בלב עבדך בינה להשכיל בכול אלה ולהתבונן ב ולהתאפק על עלילות רשע ולברך בצדק כול בוחרי רצונך לבחור בכול אשר אהבתה ולתעב את כול ,74,83,0.8235294117647058,0.14423076923076922,1.391304347826087,0.9615384615384616,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,4.75,0.9615384615384616,104.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:6:21-6:29,שנא שכל עבד גורל אנוש פה רוח נפל טוב רשע כון תם פעלה אני ידע בינה רצון איש רבה נחלה רוח קדש נגש בינה פה קרב קנאה כל פעל רשע איש רמיה כל קרוב מרה פה כל ידע שנה דבר אתה צדיק אמת כל בחיר כל עולה רשע שמד עד גלה צדקה עין כל מעשה אני ידע רב טוב שבועה קום נפש חטא ל עשה כל רע עין נגש כל איש ,אשר שנאתה ותשכל עבדך ב גורלות אנוש כי לפי רוחות תפילם בין טוב לרשע ותכן תם פעולתם ואני ידעתי מבינתך כי ברצונכה באיש הרביתה נחלתו ברוח קודשך וכן תגישנו לבינתך ולפי קורבו קנאתו על כול פועלי רשע ואנשי רמיה כי כול קרוביך לא ימרו פיך וכול יודעיך לא ישנו דבריך כי אתה צדיק ואמת כול בחיריך וכול עולה ורשע תשמיד לעד ונגלתה צדקתך לעיני כול מעשיך ואני ידעתי ברוב טובך ובשבועה הקימותי על נפשי לבלתי חטוא לך ולבלתי עשות מכול הרע בעיניך וכן הוגשתי ביחד כול אנשי ,72,88,1.6,0.14414414414414414,1.7333333333333334,0.9009009009009009,0.0,0.0,1.8018018018018018,0.0,0.0,0.0,0.0,0.0,17.117117117117118,0.25,1.8018018018018018,111.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:6:29-6:38,סוד פה שכל נגש רב נחלה אהב נשא פנה רע שחד רשעה נכר מור הון אמת שחד כל משפט פה איש אהב רחק את תעב בוא סוד אמת כל שוב ברית ידה אדני גדל כח רב פלא עולם עולם רב רחמים גדול חסד סלח שוב פשע פקד עון רשע נדבה לבב שנא עולה עד אני עבד חנן רוח דעה בחר אמת צדק תעב כל דרך עולה אהב נדבה כל לב משפט יד היה ,סודי לפי שכלו אגישנו וכרוב נחלתו אהבנו ולא אשא פני רע ושוחד רשעה לא אכיר ולא אמיר בהון אמתך ובשוחד כול משפטיך כי אם לפי איש אהבנו וכרחקך אותו כן אתעבנו ולא אביא בסוד אמתך כול שבי מבריתך אודך אדוני כגדול כוחך ורוב נפלאותיך מעולם ועד עולם רב הרחמים וגדול החסדים הסולח לשבי פשע ופוקד עוון רשעים בנדבת לבבם ותשנא עולה לעד ואני עבדך חנותני ברוח דעה לבחור באמת וצדק ולתעב כול דרך עולה ואהבכה נדבה ובכול לב ך ובמשפטך כי מידך היתה ,74,84,1.0,0.1651376146788991,2.75,2.7522935779816518,0.0,0.0,0.0,0.9174311926605505,0.0,0.0,0.0,0.0,19.26605504587156,1.0,0.0,109.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:6:38-7:17,זה רצון עשה כל משל אנוש שוב עפר הוא כון רקיע כנף רוח יפ ברך אתה אל עליון מעין גבורה שכל מעשה פלא מה שוב גמל המון רחמים פלא ת עצר כח ידע כבוד ספר פלא עולם הלל פה שכל פה דעת כבוד אתה פתח שבת קץ קץ שמע מועד מועד ברך קול אנחנו ,זאת ובלוא רצונך לוא יעשה כול כה ימשול בש שיך ותט כי אנוש רק שב לעפרו הוא ותכן בש את ל רקיע על כנפי רוח ויפל ם ברוך אתה אל עליון אשר במעין גבורתכה השכלתנו נו ועל מעשי פלאכה מה נשיב כי גמלתנו המון רחמים להפליא ות לא יעצרו כוח לדעת בכבודכה ולספר נפלאותיכה לעולם כי יהללוכה לפי שכלם וכפי דעתם בכבודכה כי אתה פתחתה כה לאין השבת מקץ לקץ ישמיעו ומועד למועד יברכו בקול ואנחנו ביחד ,55,78,0.5833333333333334,0.06666666666666667,1.2666666666666666,0.0,0.9523809523809524,0.0,0.9523809523809524,0.9523809523809524,0.0,0.0,0.0,0.0,13.333333333333334,0.6666666666666666,0.9523809523809524,105.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:7:17-7:26,יעד גבור ידע יסר ל רנן רב רחמים גבור פלא ספר דעת אל עדה צאצא ידע בן איש תוך בן אדם פלא מאד ברך אתה אל רחמים שיר מזמור משכיל רנה אהב את כל יום אני אמת אהב נדבה כל לב כל נפש ברר עון נפש קום סור כל צוה חזק רב יעד יום הרגה עזב כל חק אני ידע בינה יד בשר יכל תמם אדם דרך ,נועדים גבוריכהועם ידעים נוסרה לכה ונרננה ברוב רחמיכה ח עם גבוריכה ובהפלא נספרה יחד בדעת אל ועד בעדת ה וצאצאינו הודעתה עם בני איש בתוך בני אדם כיא בהפלא מאדה ברוך אתה אל הרחמים בשיר מזמור למשכיל ד רנה יאהבו אותך כול הימים ואני אמת ואהבכה בנדבה ובכול לב ובכול נפש בררתי מעוון ועל נפשי הקימותי לבלתי סור מכול אשר צויתה ואחזיקה על רבים מועדים ליום הרגה לבלתי עזוב מכול חוקיך ואני ידעתי בבינתך כיאלא ביד בשר יוכל להתם אדם דרכו ולא ,68,83,0.7222222222222222,0.12264150943396226,1.55,1.8867924528301887,0.0,0.0,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,14.150943396226415,0.8181818181818182,2.8301886792452833,106.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:7:26-7:33,יכל אנוש כון צעד ידע יד יצר כל רוח כל פעלה כון ברא יכל כל שנה דבר אתה ברא צדיק רחם כון מועד רצון שמר ברית הלך כל נגש על המון רחמים פתח כל צרה נפש ישועה עולם שלום עד מחסור רום בשר כבוד רשע ברא יצר חרון רחם קדש יום הרגה הלך דרך טוב מאס ברית חק תעב נפש רצה כל צוה בחר שנא קץ חרון כון עשה ב שפט גדול עין כל מעשה היה אות מופת דור ,יוכל אנוש להכין צעדו ואדעה כי בידך יצר כול רוח וכול פעולתו הכינותה בטרם בראתו ואיכה יוכל כול להשנות את דבריכה רק אתה בראתה צדיק ומרחם הכינותו למועד רצון להשמר בבריתך ולתהלך בכול ולהגיש עליו בהמון רחמיך ולפתוח כול צרת נפשו לישועת עולם ושלום עד ואין מחסור ותרם מבשר כבודו ורשעים בראתה ליצר חרונכה ומרחם הקדשתם ליום הרגה כי הלכו בדרך לא טוב וימאסו בבריתכה וחוקיך תעבה נפשם ולא רצו בכול אשר צויתה ויבחרו באשר שנאתה כיא לקצי חרונך הכינותם לעשות בם שפטים גדולים לעיני כול מעשיך ולהיות לאות ומופת דורות ,80,92,1.0,0.14678899082568808,1.4545454545454546,0.0,0.9174311926605505,0.0,1.834862385321101,2.7522935779816518,0.0,0.0,0.0,0.0,19.26605504587156,0.5714285714285714,0.9174311926605505,109.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:7:33-7:40,עולם ידע כל כבוד כח גדול מה הוא בשר שכל אלה יצר עפר יכל כון צעד אתה יצר רוח פעלה כון עולם את דרך כל חי אני ידע שוה כל הון אמת תבל מלאך קדש ידע ב בחר כל עד הם שרת קבל שחד מעשה רע לקח כפר עלילה רשעה אל אמת אתה כל עולה שמד עד כל רשעה היה פנה אני ידע ל דרך כל חי רצון כל מעשה ידע קדש ,עולם לדעת כול את כבודך ואת כוחך הגדול ומה אף הוא בשר כי ישכיל באלה ויצר עפר איך יוכל להכין צעדו אתה יצרתה רוח ופעולתה הכינותה מעולם ומאתך דרך כול חי ואני ידעתי כיא לא ישוה כול הון באמתך ואין בתבל כמלאכי קודשך ואדעה כי בם בחרתה מכול ולעד הם ישרתוך ולא תקבל שוחד למעשי רע ולא תקח כופר לעלילות רשעה כיא אל אמת אתה וכול עולה תשמיד לעד וכול רשעה לא תהיה לפניך ואני ידעתיך כי לך דרך כול חי וברצונך כול מעשה ואדעה כיא ל קודשך ,73,89,0.8235294117647058,0.12844036697247707,2.066666666666667,0.9174311926605505,1.834862385321101,0.0,1.834862385321101,0.0,0.0,0.0,0.0,0.0,21.100917431192663,0.15384615384615385,0.0,109.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:7:40-8:18,ב ך כל איש מופת בוא מספר רז פלא שמים ארץ יד משפט כל נגד מה חשב כל איש קדש נטה אשמה ישר לבב בין עשה כל בלעדי עולם מקור אור פתח עצה קרא הלל קדש פה כל מעשה פעל יחד צבא גבור עולם רוח ערף קשה דממה יאל עשה ב משפט אזן קול כבד מעשה רוח עוה משל יצר עפר ,ב כי ב ם וכול אנשי מופת תביא במספר ואין כרזי פלאו בשמים ובארץ ות ובידך משפט כולם ך ש ואין לנגדך ומה נחשב וכול איש מתקדש בל יטה לאשמה לישר לבבו איכה יבין ולא יעשה כול מבלעדיך עד עולם ומקור אור פתחתה ולעצתך תקראני להלל קודשך מפי כל מעשיך כיא פעלתה להוחד עם צבא גבורי עולם ורוח עורף קשה לדממה הואלתה לעשות בם משפט ולהאזין קול נכבד למעשי ורוח נעוה משלה ביצר עפר ו ,62,76,1.2307692307692308,0.16346153846153846,1.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.423076923076922,1.0,3.8461538461538463,104.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:8:18-8:26,עפר צדיק רוח קדש נתן ב יכל אנוש בקש רוח קדש מלא שמים ארץ כבוד מלא כל תבל ידע רצון איש רבה נחלה צדקה אמת כל משמר צדק דבר פקד ב שגה מצוה כשל כל מעשה ידע כל אלה מצא מענה לשון נפל חנן פשע בקש רוח בינה חזק רוח קדש דבק אמת ברית עבד אמת לב שלם אהב דבר פה ברך אתה אדני גדול , מ ש יך מעפר צדיק וכב ברוח קודשך אשר נתתה בי ולא יוכל אנוש לבקש רוח קודשך מלוא השמים והארץ כבודך מלוא כול תבל ואדעה כי ברצונך באיש הרביתה נחלתו בצדקותיך ר אמתך בכול ומשמר צדק על דברך אשר הפקדתה בו פן ישגה ממצוותיך ולבלתי כשול בכול מעשיו כי בדעתי בכול אלה אמצאה מענה לשון להתנפל ולהתחנן תמיד על פשעי ולבקש רוח בינה ולהתחזק ברוח קודשך ולדבוק באמת בריתך ולעובדך באמת ולב שלם ולאהוב את דבר פיך ברוך אתה אדוני גדול ,66,83,1.0833333333333333,0.1346153846153846,1.625,1.9230769230769231,0.9615384615384616,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,15.384615384615385,1.2857142857142858,0.0,104.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:8:26-8:32,עצה רב עליליה מעשה כל יאל עשה ב רב חסד חנן רוח רחמים עבור כבוד ל אתה צדקה אתה עשה כל אלה ידע אתה רשם רוח צדיק אני בחר ברר כף רצון נפש עבד תעב כל מעשה עולה ידע צדק איש בלעדי חלה פנה רוח נתן ב שלם חסד עבד עולם טהר רוח קדש נגש רצון גדל חסד עשה עמד עמד פעם כל מעמד רצון בחר אהב שמר מצוה יצב פנה עולם כפר עון דשן רצון ערב רוח עבד שכל מעשה ,העצה ורב העלילליה אשר מעשיך הכול הנה הואלתה לעשות בי רוב חסד ותחונני ברוח רחמיך ובעבור כבודך לך אתה הצדקה כי אתה עשיתה את כול אלה ובדעתי כי אתה רשמתה רוח צדיק ואני בחרתי להבר כפי כרצונך ונפש עבדך תעבה כול מעשה עולה ואדעה כי לא יצדק איש מבלעדיך ואחלה פניך ברוח אשר נתתה בי להשלים חסדיך עם עבדך לעולם לטהרני ברוח קודשך ולהגישני ברצונך כגדול חסדיך אשר עשיתה עמדי ולהעמיד פעמי בכול מעמד רצונך אשר בחרתה לאוהביך ולשומרי מצוותיך להתיצב לפניך לעולם ולכפר עוון ולהדשן ברצון ולהתערב ברוח עבדך ולשכיל מעשיך ל ,82,94,1.0833333333333333,0.1308411214953271,1.1904761904761905,3.7383177570093453,0.9345794392523363,0.0,0.9345794392523363,0.0,0.0,0.0,0.0,0.0,16.822429906542055,0.75,0.0,107.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:8:32-9:5,בוא פנה כל נגע מכשול חק ברית פנה ידע אתה אל חנון רחום ארך אף רב חסד אמת נשא פשע מעל נחם כל עון אהב שמר מצוה שוב אל אמונה לב שלם עבד עשה טוב עין שוב פנה עבד זנח בן אמה ה אני דבר קרב שוב תהו ד קדוש כל טוב רשע עולם א , אל י ו ואל יבוא לפניו כול נגע מכשול מחוקי בריתך כי פניך ואדעה כי אתה אל חנון ורחום ארוך אפים ורב חסד ואמת ונושא פשע ומעל ונחם על כול עוון אוהביך ושומרי מצוותיך השבים אליך באמונה ולב שלם לעובדך ב לעשות הטוב בעיניך אל תשב פני עבדך ואל תזנח בן אמתך אה ואני על דבריך קרבתי ל ל בשובך מתוהו די קדושים וכול בין טוב לרשע עד עולם א ,56,72,0.4,0.07547169811320754,2.1,1.8867924528301887,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,14.150943396226415,1.0,0.9433962264150944,106.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:9:5-9:14,ם ע ב מש ם אתה אל מקור דעת מקוה מעין גבורה גדול עצה מספר קנאה פנה חכמה ארך אף משפט צדק כל מעשה חכמה עולם ברא ידע כל מעשה עולם עד בלעדי עשה כל ידע רצון אתה יצר כל רוח פעלה כון משפט כל מעשה אתה נטה שמים כבוד כל כון רצון רוח עז חק היה מלאך קדש רוח עולם ממשלה מאור רז כוכב נתיבה רוח סערה , ים עים ו בם ומש ם כיא אתה אלי מקור דעת ומקוה המ ומעין הגבורה גדול העצה אין מספר וקנאתכה לפני חכמתכה וארוך אפים במשפטיך צדקתה בכל מעשיכה ובחכמתכה עולם ובטרם בראתם ידעתה כול מעשיהם לעולמי עד ומבלעדיך לא יעשה כוול ולא יודע בלוא רצונכה אתה יצרתה כול רוח ופעולתם הכינותה ומשפט לכול מעשיהם ואתה נטיתה שמים לכבודכה וכול הכינותה לרצונכה ורוחות עוז לחוקיהם בטרם היותם למלאכי קודש ו ם לרוחות עולם בממשלותם מאורות לרזיהם כוכבים לנתיבותיהם ורוחות סערה ,69,81,0.8235294117647058,0.14150943396226415,3.875,2.8301886792452833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9811320754717,0.0,0.9433962264150944,106.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:9:14-9:23,משא זק ברק עבדה אוצר מחשבה חפץ רז אתה ברא ארץ כח ים תהום עשה עז מחשב כון חכמה כל ב תכן רצון רוח אדם יצר תבל כל יום עולם דור נצח קץ פלג עבדה כל דור משפט מועד ממשלה דרך כון דור דור פקדה שלום כל נגע ה פלג כל צאצא מספר דור עולם כל שנה נצח ה חכמה דעת כון תעודה היה פה רצון היה כל בלעדי עשה אלה ידע בינה גלה אזן ,למשאם זקים וברקים לעבודתם ואוצרות מחשבת לחפציהם לרזיהם אתה בראתה ארץ בחבכמותחכה ימים ותהומות עשיתה בעוזכה ומחשביהם הכינותה בחוכמתכה וכול אשר בם תכנתה לרצונכה לרוח אדם אשר יצרת בתבל לכול ימי עולם ודורות נצח למ ל וכקציהם פלגתה עבודתם בכול דוריהם ומשפט במועדיה לממשלת ודרכיהם הכינותה לדור ודור ופקודת שלומם עם עם כול נגיעיהם ה ותפלגה לכול צאצאיהם למספר דורות עולם ולכול שני נצח ה ובחכמת דעתכה הכינותה תעודתם בטרם היותם ועל פי רצונכה נהיה כול ומבלעדיך לא יעשה אלה ידעתי מבינתכה כיא גליתה אוזני ,76,86,0.9411764705882353,0.14953271028037382,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.822429906542055,0.09090909090909091,0.9345794392523363,107.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:9:23-9:30,רז פלא אני יצר חמר מגבל מים סוד ערוה מקור נדה כור עון מבנה חטאה רוח תועה עוה בינה בעת משפט צדק מה דבר ידע שמע ספר כל חקק פנה חרת זכרון כל קץ נצח תקופה מספר שנה עולם כל מועד סתר עדר פנה מה ספר אנוש חטאה מה יכח עון מה שוב עול כל משפט צדק ל אתה אל דעה כל מעשה צדקה סוד אמת בן אדם עבדה עון מעשה רמיה אתה ברא רוח לשון ידע דבר כון פרי שפה היה שים ,לרזי פלא ואני יצר החמר ומגבל המים סוד הערוה ומקור הנדה כור העוון ומבנה החטאה רוח התועה ונעוה בלא בינה ונבעתה במשפטי צדק מה אדבר בלא נודע ואשמיעה בלא סופר הכול חקוק לפניכה בחרת זכרון לכול קצי נצח ותקופות מספר שני עולם בכול מועדיהם ולוא נסתרו ולא נעדרו מלפניכה ומה יספר אנוש חטאתו ומה יוכיח על עוונותיו ומה ישיב עול כועל משפט הצדק לכה אתה אל הדעות כול מעשי הצדקה וסוד האמת ולבני האדם עבודת העוון ומעשי הרמיה אתה בראתה רוח בלשון ותדע דבריה ותכן פרי שפתים בטרם היותם ותשם ,84,91,1.0,0.23636363636363636,3.25,13.636363636363635,0.0,0.0,1.8181818181818181,2.727272727272727,0.0,0.0,0.0,0.0,17.272727272727273,0.23076923076923078,5.454545454545454,110.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:9:30-9:39,דבר קו מבע רוח שפה מדה יצא קו רז מבע רוח חשבון ידע כבוד ספר פלא כל מעשה אמת משפט צדק הלל שם פה כל ידע פה שכל ברך עולם עולם אתה רחמים גדל חסד חזק רוח אנוש פנה נגע נפש אביון טהר רב עון ספר פלא כל מעשה ספר קרב משפט נגע בן אנוש כל פלא גבר ב בן אדם שמע חכם שיח דעת מהר היה יצר סמך כל ישר דרך יסף ערמה צדיק שבת עולה כל תמים דרך חזק דכא עני ארך אף ,דברים על קו ומבע רוח שפתים במדה ותוצא קוים לרזיהם ומבעי רוחות לחשבונם להודיע כבודכה ולספר נפלאותיכה בכול מעשי אמתכה ומשפטי צדקכה ולהלל שמכה בפה כול יודעיכה לפי שכלם יברכוכה לעולמי עולמים ואתה ברחמיכה וגדול חסדיכה חזקתה רוח אנוש לפני נגע ונפש אביון טהרתה מרוב עוון לספר נפלאותיכה לנגד כול מעשיכה ואספרה תמיד בקרבם משפטי נגיעי ולבני אנוש כול נפלאותיכה אשר הגברתה בי לנגד בני אדם שמעו חכמים ושחי דעת ונמהרים יהיו ליצר סמוך כל ישרי דרך הוסיפו ערמה צדיקים השביתו עולה וכול תמימי דרך החזיקו נדכא עני האריכו אפים ,86,91,1.1578947368421053,0.21818181818181817,2.1578947368421053,0.0,0.0,0.0,6.363636363636363,0.9090909090909091,0.0,0.0,0.0,0.0,12.727272727272727,0.7272727272727273,1.8181818181818181,110.0,nonbib,sectarian_texts,Hodayot
1QHa,1QHa:9:39-10:10,מאס משפט צדק יל לב בין אלה עריץ חרק שן דו ידה אדני ישר לבב כל מעשה עולה טהר שים שמר אמת עון יכח אמת צדק כל חמס מחץ מכה נחם כח שמע שמחה אבל יגון בשר שלום כל הוה שמועה חזק מסס לבב אמץ רוח פנה נגע נתן מענה לשון ערל שפה סמך נפש חזק מתנים אמץ כח עמד פעם גבול רשעה היה פח פשע מרפא כל , ולאל תמאסו במשפטי צדק ו ילי לב לא יבינו אלה ו ד אמ עריצים יחרוקו שנים דו י אודכה אדוני כיא ישרתה בלבבי כול מעשי עולה ותטהרני ותשם שומרי אמת נגד עוני ומוכיחי אמת צדק בכל חמסי למחץ מכתי מנחמי כוח ט ומשמיעי שמחה לאבל יגוני מבשר שלום לכול הוות שמועתי חזקים למוס לבבי ומאמצי רוח לפני נגע ותתן מענה לשון לערול שפתי ותסמוך נפשי בחזוק מותנים ואמוץ כוח ותעמד פעמי בגבול רשעה ואהיה פח לפושעים ומרפא לכול ,69,80,0.8888888888888888,0.14953271028037382,2.0588235294117645,0.0,0.0,0.0,0.9345794392523363,4.672897196261682,0.0,0.0,0.0,0.0,14.018691588785046,0.8888888888888888,0.0,107.0,nonbib,sectarian_texts,Hodayot
